##### bfnsn! (ode)  BZlr ::: Sun Nov  3 14:34:43 2019

#####              eps                f                q
#####              0.5     0.7212572531           0.0008
#
# sk  lk             eps                f               x0               x1              wr0              wa0              wr1              wa1              tau  bftype
1901  13     0.6890999023     0.8350860999    -7.870912222                0     0.9999999517     0.9999999517      0.999937063      0.999937063     0.0243159584  bftga 0(D)
1902  13     0.6891999023      0.835150218    -7.870454458                0     0.9999999436     0.9999999436     0.9999325924     0.9999325924    0.02431454776  bftga 0(D)
1903  13     0.6892999023     0.8352143425    -7.869996695                0     0.9999999456     0.9999999456     0.9999262539     0.9999262539    0.02431313725  bftga 0(D)
1904  13     0.6893999023     0.8352784734    -7.869514517                0      1.000067218      1.000067218      1.000000069      1.000000069    0.02431170792  bftga 0(D)
1905  12     0.6894999023     0.8353426107     -7.86906896                0     0.9999997653     0.9999997653       0.99990821       0.99990821    0.02431031665  bftga 0(D)
1906  13     0.6895999023     0.8354067545    -7.868611197                0     0.9999999305     0.9999999305     0.9999333922     0.9999333922     0.0243089018  bftga 0(D)
1907  13     0.6896999023     0.8354709046    -7.868129019                0      1.000068221      1.000068221      1.000000056      1.000000056    0.02430747277  bftga 0(D)
1908  12     0.6897999023     0.8355350612    -7.867683462                0      0.999999769      0.999999769     0.9999042046     0.9999042046    0.02430608202  bftga 0(D)
1909  13     0.6898999023     0.8355992243    -7.867201285                0      1.000071919      1.000071919      1.000000063      1.000000063    0.02430464842  bftga 0(D)
1910  12     0.6899999023     0.8356633937    -7.866755728                0     0.9999997658     0.9999997658     0.9999045966     0.9999045966    0.02430325802  bftga 0(D)
1911  13     0.6900999023     0.8357275697     -7.86627355                0      1.000068157      1.000068157      1.000000068      1.000000068     0.0243018246  bftga 0(D)
1912  12     0.6901999023      0.835791752    -7.865827994                0     0.9999997708     0.9999997708      0.999897538      0.999897538    0.02430043455  bftga 0(D)
1913  13     0.6902999023     0.8358559409    -7.865345816                0      1.000056956      1.000056956      1.000000091      1.000000091    0.02429900132  bftga 0(D)
1914  12     0.6903999023     0.8359201362    -7.864900259                0     0.9999998045     0.9999998045     0.9998830527     0.9998830527    0.02429761161  bftga 0(D)
1915  12     0.6904999023      0.835984338    -7.864405875                0      1.000111899      1.000111899      1.000000208      1.000000208     0.0242961689  bftga 0(D)
1916  12     0.6905999023     0.8360485463    -7.863960318                0     0.9999997744     0.9999997744     0.9998980349     0.9998980349    0.02429478438  bftga 0(D)
1917  12     0.6906999023      0.836112761    -7.863465933                0      1.000122559      1.000122559      1.000000193      1.000000193    0.02429334181  bftga 0(D)
1918  12     0.6907999023     0.8361769823    -7.863020376                0     0.9999997499     0.9999997499      0.999905516      0.999905516    0.02429195765  bftga 0(D)
1919  13     0.6908999023     0.8362412101    -7.862538199                0       1.00005257       1.00005257       1.00000011       1.00000011    0.02429052499  bftga 0(D)
1920  13     0.6909999023     0.8363054444    -7.862080435                0     0.9999999172     0.9999999172     0.9999419277     0.9999419277    0.02428912656  bftga 0(D)
1921  12     0.6910999023     0.8363696852     -7.86158605                0      1.000121465      1.000121465      1.000000202      1.000000202    0.02428768919  bftga 0(D)
1922  12     0.6911999023     0.8364339325    -7.861140494                0     0.9999997697     0.9999997697     0.9998980989     0.9998980989    0.02428630576  bftga 0(D)
1923  12     0.6912999023     0.8364981863    -7.860646109                0      1.000109817      1.000109817      1.000000208      1.000000208    0.02428486366  bftga 0(D)
1924  12     0.6913999023     0.8365624467    -7.860200552                0     0.9999998005     0.9999998005     0.9998833018     0.9998833018     0.0242834806  bftga 0(D)
1925  12     0.6914999023     0.8366267136    -7.859706167                0      1.000090766      1.000090766      1.000000278      1.000000278    0.02428203865  bftga 0(D)
1926  13     0.6915999023     0.8366909871    -7.859248404                0     0.9999999232     0.9999999232     0.9999336901     0.9999336901    0.02428064609  bftga 0(D)
1927  12     0.6916999023     0.8367552672    -7.858754019                0       1.00010078       1.00010078      1.000000239      1.000000239    0.02427920924  bftga 0(D)
1928  13     0.6917999023     0.8368195538    -7.858296255                0     0.9999999001     0.9999999001     0.9999403751     0.9999403751    0.02427781701  bftga 0(D)
1929  12     0.6918999023     0.8368838469    -7.857801871                0      1.000103311      1.000103311      1.000000246      1.000000246    0.02427638033  bftga 0(D)
1930  13     0.6919999023     0.8369481467    -7.857344107                0      0.999999916      0.999999916     0.9999396058     0.9999396058    0.02427498843  bftga 0(D)
1931  12     0.6920999023      0.837012453    -7.856849722                0      1.000098427      1.000098427      1.000000277      1.000000277    0.02427355192  bftga 0(D)
1932  13     0.6921999023     0.8370767659    -7.856391958                0     0.9999999195     0.9999999195     0.9999314774     0.9999314774    0.02427216035  bftga 0(D)
1933  12     0.6922999023     0.8371410854    -7.855897574                0      1.000086207      1.000086207      1.000000295      1.000000295    0.02427072402  bftga 0(D)
1934  13     0.6923999023     0.8372054116    -7.855415396                0      1.000059575      1.000059575      1.000000115      1.000000115    0.02426931277  bftga 0(D)
1935  13     0.6924999023     0.8372697443    -7.854933218                0      1.000066913      1.000066913      1.000000081      1.000000081    0.02426789664  bftga 0(D)
1936  13     0.6925999023     0.8373340836    -7.854475455                0     0.9999999109     0.9999999109      0.999929141      0.999929141    0.02426650072  bftga 0(D)
1937  12     0.6926999023     0.8373984296     -7.85398107                0       1.00007565       1.00007565      1.000000376      1.000000376    0.02426506475  bftga 0(D)
1938  12     0.6927999023     0.8374627822    -7.853486685                0      1.000113282      1.000113282       1.00000024       1.00000024    0.02426364394  bftga 0(D)
1939  13     0.6928999023     0.8375271415    -7.853028921                0      0.999999927      0.999999927     0.9999348852     0.9999348852    0.02426225354  bftga 0(D)
1940  12     0.6929999023     0.8375915074    -7.852534537                0      1.000075362      1.000075362      1.000000352      1.000000352    0.02426081782  bftga 0(D)
1941  12     0.6930999023     0.8376558799    -7.852040152                0      1.000107315      1.000107315      1.000000244      1.000000244    0.02425939736  bftga 0(D)
1942  13     0.6931999023     0.8377202591    -7.851557974                0      1.000066222      1.000066222      1.000000107      1.000000107    0.02425798716  bftga 0(D)
1943  13     0.6932999023     0.8377846449    -7.851075796                0       1.00005879       1.00005879       1.00000011       1.00000011    0.02425657201  bftga 0(D)
1944  13     0.6933999023     0.8378490375    -7.850593619                0      1.000049533      1.000049533      1.000000122      1.000000122    0.02425515699  bftga 0(D)
1945  12     0.6934999023     0.8379134367    -7.850099234                0      1.000109237      1.000109237      1.000000248      1.000000248     0.0242537319  bftga 0(D)
1946  13     0.6935999023     0.8379778426    -7.849617056                0      1.000061013      1.000061013      1.000000118      1.000000118    0.02425232222  bftga 0(D)
1947  12     0.6936999023     0.8380422552    -7.849122671                0      1.000116881      1.000116881      1.000000252      1.000000252    0.02425089734  bftga 0(D)
1948  13     0.6937999023     0.8381066745    -7.848640494                0      1.000065111      1.000065111      1.000000116      1.000000116    0.02424948792  bftga 0(D)
1949  12     0.6938999023     0.8381711005    -7.848146109                0      1.000117171      1.000117171      1.000000248      1.000000248    0.02424806325  bftga 0(D)
1950  13     0.6939999023     0.8382355332    -7.847663931                0       1.00006187       1.00006187      1.000000113      1.000000113     0.0242466541  bftga 0(D)
1951  12     0.6940999023     0.8382999726    -7.847169546                0      1.000110136      1.000110136      1.000000253      1.000000253    0.02424522964  bftga 0(D)
1952  13     0.6941999023     0.8383644187    -7.846687369                0      1.000051313      1.000051313       1.00000013       1.00000013    0.02424382076  bftga 0(D)
1953  12     0.6942999023     0.8384288716    -7.846192984                0      1.000095793      1.000095793      1.000000293      1.000000293    0.02424239652  bftga 0(D)
1954  12     0.6943999023     0.8384933313    -7.845698599                0      1.000103452      1.000103452      1.000000291      1.000000291    0.02424097756  bftga 0(D)
1955  12     0.6944999023     0.8385577976    -7.845204214                0       1.00010929       1.00010929      1.000000264      1.000000264     0.0242395587  bftga 0(D)
1956  12     0.6945999023     0.8386222708     -7.84470983                0      1.000113267      1.000113267      1.000000256      1.000000256    0.02423813996  bftga 0(D)
1957  12     0.6946999023     0.8386867507    -7.844215445                0      1.000115402      1.000115402      1.000000255      1.000000255    0.02423672134  bftga 0(D)
1958  12     0.6947999023     0.8387512373     -7.84372106                0      1.000115703      1.000115703      1.000000258      1.000000258    0.02423530283  bftga 0(D)
1959  12     0.6948999023     0.8388157308    -7.843226675                0      1.000114163      1.000114163      1.000000277      1.000000277    0.02423388444  bftga 0(D)
1960  12     0.6949999023      0.838880231    -7.842732291                0      1.000110838      1.000110838      1.000000262      1.000000262    0.02423246617  bftga 0(D)
1961  12     0.6950999023      0.838944738    -7.842237906                0      1.000105649      1.000105649      1.000000296      1.000000296    0.02423104801  bftga 0(D)
1962  12     0.6951999023     0.8390092518    -7.841743521                0      1.000098666      1.000098666      1.000000317      1.000000317    0.02422962997  bftga 0(D)
1963  12     0.6952999023     0.8390737724    -7.841249136                0      1.000089883      1.000089883      1.000000334      1.000000334    0.02422821205  bftga 0(D)
1964  12     0.6953999023     0.8391382999    -7.840754751                0      1.000079273      1.000079273      1.000000379      1.000000379    0.02422679425  bftga 0(D)
1965  12     0.6954999023     0.8392028341    -7.840260367                0      1.000066849      1.000066849      1.000000447      1.000000447    0.02422537656  bftga 0(D)
1966  12     0.6955999023     0.8392673752    -7.839765982                0      1.000052562      1.000052562      1.000000588      1.000000588      0.024223959  bftga 0(D)
1967  12     0.6956999023     0.8393319231    -7.839271597                0      1.000036396      1.000036396      1.000000829      1.000000829    0.02422254156  bftga 0(D)
1968  13     0.6957999023     0.8393964778    -7.838765005                0     0.9999998285     0.9999998285      0.999950822      0.999950822    0.02422113483  bftga 0(D)
1969  12     0.6958999023     0.8394610394    -7.838270621                0      1.000033518      1.000033518      1.000000921      1.000000921    0.02421970173  bftga 0(D)
1970  13     0.6959999023     0.8395256079    -7.837764029                0     0.9999998686     0.9999998686      0.999944588      0.999944588    0.02421829526  bftga 0(D)
1971  12     0.6960999023     0.8395901832    -7.837269644                0      1.000023055      1.000023055      1.000001361      1.000001361    0.02421686235  bftga 0(D)
1972  13     0.6961999023     0.8396547653    -7.836738638                0         1.000068         1.000068      1.000000099      1.000000099    0.02421543484  bftga 0(D)
1973  12     0.6962999023     0.8397193544    -7.836244253                0      1.000075225      1.000075225      1.000000415      1.000000415    0.02421401276  bftga 0(D)
1974  12     0.6963999023     0.8397839503    -7.835749869                0      1.000046485      1.000046485      1.000000686      1.000000686    0.02421259613  bftga 0(D)
1975  13     0.6964999023     0.8398485531    -7.835243277                0     0.9999998728     0.9999998728     0.9999488207     0.9999488207    0.02421119033  bftga 0(D)
1976  13     0.6965999023     0.8399131629    -7.834736685                0     0.9999998348     0.9999998348     0.9999510932     0.9999510932    0.02420976861  bftga 0(D)
1977  13     0.6966999023     0.8399777795    -7.834230093                0     0.9999998599     0.9999998599     0.9999514875     0.9999514875    0.02420834699  bftga 0(D)
1978  13     0.6967999023      0.840042403    -7.833723501                0     0.9999998873     0.9999998873     0.9999500699     0.9999500699    0.02420692548  bftga 0(D)
1979  13     0.6968999023     0.8401070335     -7.83321691                0     0.9999998565     0.9999998565      0.999946906      0.999946906    0.02420550408  bftga 0(D)
1980  13     0.6969999023     0.8401716708    -7.832710318                0     0.9999998765     0.9999998765     0.9999418923     0.9999418923    0.02420408279  bftga 0(D)
1981  13     0.6970999023     0.8402363152    -7.832203726                0      0.999999889      0.999999889     0.9999350921     0.9999350921    0.02420266161  bftga 0(D)
1982  13     0.6971999023     0.8403009664     -7.83167272                0      1.000061631      1.000061631      1.000000122      1.000000122    0.02420121889  bftga 0(D)
1983  12     0.6972999023     0.8403656246    -7.831178335                0      1.000050588      1.000050588      1.000000636      1.000000636     0.0241997979  bftga 0(D)
1984  13     0.6973999023     0.8404302898    -7.830671744                0     0.9999998583     0.9999998583     0.9999378017     0.9999378017    0.02419839332  bftga 0(D)
1985  13     0.6974999023     0.8404949619    -7.830140738                0      1.000058412      1.000058412      1.000000135      1.000000135    0.02419695082  bftga 0(D)
1986  12     0.6975999023      0.840559641    -7.829646353                0      1.000041876      1.000041876      1.000000782      1.000000782    0.02419553016  bftga 0(D)
1987  13     0.6976999023      0.840624327    -7.829115347                0       1.00005848       1.00005848      1.000000153      1.000000153    0.02419410416  bftga 0(D)
1988  12     0.6977999023     0.8406890201    -7.828620962                0      1.000038326      1.000038326      1.000000857      1.000000857    0.02419268372  bftga 0(D)
1989  13     0.6978999023     0.8407537201    -7.828089957                0      1.000051362      1.000051362      1.000000161      1.000000161    0.02419125792  bftga 0(D)
1990  12     0.6979999023     0.8408184272    -7.827595572                0      1.000027316      1.000027316      1.000001218      1.000001218    0.02418983771  bftga 0(D)
1991  13     0.6980999023     0.8408831412    -7.827064566                0      1.000037048      1.000037048      1.000000213      1.000000213    0.02418841212  bftga 0(D)
1992  13     0.6981999023     0.8409478623    -7.826557974                0     0.9999998705     0.9999998705     0.9999440494     0.9999440494    0.02418700312  bftga 0(D)
1993  13     0.6982999023     0.8410125904    -7.826026968                0      1.000049082      1.000049082      1.000000179      1.000000179    0.02418556123  bftga 0(D)
1994  13     0.6983999023     0.8410773255    -7.825520376                0     0.9999998212     0.9999998212     0.9999527256     0.9999527256    0.02418415248  bftga 0(D)
1995  13     0.6984999023     0.8411420676    -7.824989371                0      1.000053866      1.000053866      1.000000159      1.000000159    0.02418271075  bftga 0(D)
1996  12     0.6985999023     0.8412068168    -7.824494986                0      1.000018593      1.000018593      1.000001864      1.000001864     0.0241812912  bftga 0(D)
1997  13     0.6986999023     0.8412715731     -7.82396398                0      1.000017925      1.000017925      1.000000461      1.000000461    0.02417986622  bftga 0(D)
1998  13     0.6987999023     0.8413363364    -7.823432974                0      1.000047526      1.000047526      1.000000168      1.000000168     0.0241784358  bftga 0(D)
1999  13     0.6988999023     0.8414011067    -7.822926382                0     0.9999998478     0.9999998478     0.9999427895     0.9999427895    0.02417702768  bftga 0(D)
2000  13     0.6989999023     0.8414658842    -7.822395376                0      1.000034341      1.000034341       1.00000021       1.00000021    0.02417558634  bftga 0(D)
2001  13     0.6990999023     0.8415306687    -7.821864371                0      1.000058194      1.000058194      1.000000167      1.000000167     0.0241741562  bftga 0(D)
2002  13     0.6991999023     0.8415954603    -7.821357779                0     0.9999998329     0.9999998329      0.999948485      0.999948485    0.02417274846  bftga 0(D)
2003  13     0.6992999023      0.841660259    -7.820826773                0      1.000034243      1.000034243      1.000000274      1.000000274    0.02417130736  bftga 0(D)
2004  13     0.6993999023     0.8417250648    -7.820295767                0       1.00005272       1.00005272      1.000000157      1.000000157     0.0241698775  bftga 0(D)
2005  13     0.6994999023     0.8417898778    -7.819789175                0     0.9999998522     0.9999998522     0.9999380411     0.9999380411    0.02416847014  bftga 0(D)
2006  13     0.6995999023     0.8418546978    -7.819258169                0      1.000017941      1.000017941      1.000000486      1.000000486    0.02416702927  bftga 0(D)
2007  13     0.6996999023      0.841919525    -7.818727164                0      1.000031098      1.000031098      1.000000284      1.000000284     0.0241655997  bftga 0(D)
2008  13     0.6997999023     0.8419843593    -7.818196158                0      1.000042328      1.000042328      1.000000192      1.000000192    0.02416417022  bftga 0(D)
2009  13     0.6998999023     0.8420492007    -7.817665152                0      1.000051685      1.000051685      1.000000161      1.000000161    0.02416274083  bftga 0(D)
2010  13     0.6999999023     0.8421140493    -7.817134146                0      1.000059221      1.000059221      1.000000143      1.000000143    0.02416131153  bftga 0(D)
2011  13     0.7000999023     0.8421789051     -7.81660314                0      1.000064953      1.000064953      1.000000128      1.000000128    0.02415988232  bftga 0(D)
2012  13     0.7001999023      0.842243768    -7.816096548                0     0.9999998681     0.9999998681     0.9999387687     0.9999387687    0.02415847586  bftga 0(D)
2013  13     0.7002999023     0.8423086381    -7.815565542                0      1.000003709      1.000003709      1.000002318      1.000002318    0.02415703553  bftga 0(D)
2014  13     0.7003999023     0.8423735154    -7.815034537                0      1.000004109      1.000004109      1.000002341      1.000002341    0.02415560663  bftga 0(D)
2015  13     0.7004999023     0.8424383998    -7.814503531                0      1.000002546      1.000002546      1.000002546      1.000002546    0.02415417781  bftga 0(D)
2016  13     0.7005999023     0.8425032915    -7.813972525                0      1.000000979      1.000000979      1.000000979      1.000000979     0.0241527491  bftga 0(D)
2017  14     0.7006999023     0.8425681903    -7.813423208                0      1.000029342      1.000029342      1.000000098      1.000000098    0.02415131477  bftga 0(D)
2018  13     0.7007999023     0.8426330964    -7.812892203                0      1.000038677      1.000038677      1.000000226      1.000000226    0.02414988339  bftga 0(D)
2019  13     0.7008999023     0.8426980097    -7.812361197                0      1.000030115      1.000030115      1.000000296      1.000000296    0.02414845495  bftga 0(D)
2020  13     0.7009999023     0.8427629302    -7.811830191                0      1.000019756      1.000019756      1.000000409      1.000000409     0.0241470266  bftga 0(D)
2021  13     0.7010999023      0.842827858    -7.811299185                0      1.000006819      1.000006819      1.000001349      1.000001349    0.02414559836  bftga 0(D)
2022  14     0.7011999023     0.8428927929    -7.810749869                0      1.000026556      1.000026556      1.000000056      1.000000056    0.02414416447  bftga 0(D)
2023  13     0.7012999023     0.8429577352    -7.810218863                0      1.000026855      1.000026855      1.000000309      1.000000309    0.02414273354  bftga 0(D)
2024  13     0.7013999023     0.8430226847    -7.809687857                0      1.000008962      1.000008962      1.000000925      1.000000925    0.02414130557  bftga 0(D)
2025  14     0.7014999023     0.8430876414    -7.809138541                0      1.000022928      1.000022928       1.00000002       1.00000002    0.02413987194  bftga 0(D)
2026  13     0.7015999023     0.8431526055    -7.808607535                0      1.000017615      1.000017615      1.000000576      1.000000576    0.02413844129  bftga 0(D)
2027  14     0.7016999023     0.8432175768    -7.808058218                0       1.00002763       1.00002763      1.000000037      1.000000037    0.02413700783  bftga 0(D)
2028  13     0.7017999023     0.8432825554    -7.807527212                0      1.000018869      1.000018869      1.000000509      1.000000509    0.02413557736  bftga 0(D)
2029  14     0.7018999023     0.8433475413    -7.806977896                0      1.000025233      1.000025233      1.000000059      1.000000059    0.02413414407  bftga 0(D)
2030  13     0.7019999023     0.8434125345     -7.80644689                0      1.000012848      1.000012848      1.000000641      1.000000641    0.02413271378  bftga 0(D)
2031  14     0.7020999023      0.843477535    -7.805897574                0      1.000015716      1.000015716      1.000000145      1.000000145    0.02413128068  bftga 0(D)
2032  13     0.7021999023     0.8435425429    -7.805366568                0      1.000000284      1.000000284      1.000000284      1.000000284    0.02412985057  bftga 0(D)
2033  15     0.7022999023      0.843607558    -7.804808096                0      1.000015298      1.000015298     0.9999999943     0.9999999943    0.02412841473  bftga 0(D)
2034  13     0.7023999023     0.8436725805     -7.80427709                0      1.000002217      1.000002217      1.000002217      1.000002217    0.02412698334  bftga 0(D)
2035  15     0.7024999023     0.8437376104    -7.803718619                0      1.000015606      1.000015606     0.9999999822     0.9999999822    0.02412554767  bftga 0(D)
2036  13     0.7025999023     0.8438026476    -7.803187613                0      1.000000615      1.000000615      1.000000615      1.000000615    0.02412411646  bftga 0(D)
2037  15     0.7026999023     0.8438676921    -7.802629141                0      1.000008826      1.000008826      1.000000008      1.000000008    0.02412268095  bftga 0(D)
2038  14     0.7027999023      0.843932744    -7.802079825                0      1.000022468      1.000022468      1.000000079      1.000000079    0.02412124406  bftga 0(D)
2039  14     0.7028999023     0.8439978034    -7.801530508                0      1.000026478      1.000026478      1.000000106      1.000000106    0.02411980871  bftga 0(D)
2040  14     0.7029999023       0.84406287    -7.800981192                0      1.000028748      1.000028748      1.000000102      1.000000102    0.02411837345  bftga 0(D)
2041  14     0.7030999023     0.8441279441    -7.800431875                0      1.000029276      1.000029276      1.000000074      1.000000074    0.02411693827  bftga 0(D)
2042  14     0.7031999023     0.8441930256    -7.799882559                0      1.000028003      1.000028003      1.000000086      1.000000086    0.02411550317  bftga 0(D)
2043  14     0.7032999023     0.8442581145    -7.799333243                0      1.000024947      1.000024947      1.000000126      1.000000126    0.02411406816  bftga 0(D)
2044  14     0.7033999023     0.8443232108    -7.798783926                0      1.000020226      1.000020226       1.00000008       1.00000008    0.02411263323  bftga 0(D)
2045  14     0.7034999023     0.8443883145     -7.79823461                0      1.000013548      1.000013548      1.000000245      1.000000245    0.02411119839  bftga 0(D)
2046  14     0.7035999023     0.8444534257    -7.797685293                0      1.000005123      1.000005123      1.000000416      1.000000416    0.02410976363  bftga 0(D)
2047  15     0.7036999023     0.8445185443    -7.797126822                0      1.000011033      1.000011033      1.000000116      1.000000116    0.02410832599  bftga 0(D)
2048  14     0.7037999023     0.8445836703    -7.796577505                0       1.00000691       1.00000691      1.000000291      1.000000291    0.02410688991  bftga 0(D)
2049  15     0.7038999023     0.8446488038    -7.796019034                0      1.000009221      1.000009221      1.000000067      1.000000067    0.02410545243  bftga 0(D)
2050  14     0.7039999023     0.8447139448    -7.795469717                0      1.000000922      1.000000922      1.000000922      1.000000922    0.02410401652  bftga 0(D)
2051  15     0.7040999023     0.8447790932    -7.794911246                0      1.000000214      1.000000214      1.000000214      1.000000214     0.0241025792  bftga 0(D)
2052  15     0.7041999023     0.8448442491    -7.794352774                0      1.000004808      1.000004808      1.000000207      1.000000207    0.02410114046  bftga 0(D)
2053  15     0.7042999023     0.8449094125    -7.793794302                0      1.000007663      1.000007663      1.000000174      1.000000174     0.0240997018  bftga 0(D)
2054  15     0.7043999023     0.8449745835    -7.793235831                0      1.000008766      1.000008766      1.000000137      1.000000137    0.02409826322  bftga 0(D)
2055  15     0.7044999023     0.8450397619    -7.792677359                0       1.00000818       1.00000818      1.000000035      1.000000035    0.02409682471  bftga 0(D)
2056  15     0.7045999023     0.8451049478    -7.792118887                0       1.00000548       1.00000548      1.000000301      1.000000301    0.02409538629  bftga 0(D)
2057  15     0.7046999023     0.8451701412    -7.791560416                0      1.000000802      1.000000802      1.000000802      1.000000802    0.02409394794  bftga 0(D)
2058  16     0.7047999023     0.8452353422    -7.790997366                0      1.000003172      1.000003172      1.000000209      1.000000209    0.02409250817  bftga 0(D)
2059  16     0.7048999023     0.8453005507    -7.790434317                0      1.000007282      1.000007282     0.9999999688     0.9999999688    0.02409106771  bftga 0(D)
2060  15     0.7049999023     0.8453657668    -7.789875845                0      1.000000845      1.000000845      1.000000845      1.000000845    0.02408962884  bftga 0(D)
2061  17     0.7050999023     0.8454309904    -7.789310507                0      1.000002009      1.000002009      1.000000052      1.000000052    0.02408818854  bftga 0(D)
2062  16     0.7051999023     0.8454962216    -7.788747458                0       1.00000197       1.00000197      1.000000631      1.000000631    0.02408674794  bftga 0(D)
2063  17     0.7052999023     0.8455614604     -7.78818212                0       1.00000359       1.00000359     0.9999997165     0.9999997165    0.02408530702  bftga 0(D)
2064  16     0.7053999023     0.8456267067     -7.78761907                0      1.000000179      1.000000179      1.000000179      1.000000179    0.02408386657  bftga 0(D)
2065  19     0.7054999023     0.8456919606    -7.787052016                0      1.000000937      1.000000937     0.9999995041     0.9999995041    0.02408242524  bftga 0(D)
2066  18     0.7055999023     0.8457572221    -7.786485533                0      1.000001663      1.000001663     0.9999994994     0.9999994994     0.0240809835  bftga 0(D)
2067  19     0.7056999023     0.8458224913    -7.785918478                0      1.000000444      1.000000444      1.000000172      1.000000172    0.02407954175  bftga 0(D)
2068  22     0.7057999023      0.845887768    -7.785350708                0     0.9999999964     0.9999999964     0.9999999964     0.9999999964    0.02407809973  bftga 0(D)
2069  19     0.7058999023     0.8459530524    -7.784781937                0     0.9999999422     0.9999999422     0.9999999422     0.9999999422    0.02407665733  bftga 0(D)
2070  19     0.7059999023     0.8460183443    -7.784213166                0       1.00000038       1.00000038      0.999998486      0.999998486    0.02407521484  bftga 0(D)
2071  18     0.7060999023      0.846083644     -7.78364325                0     0.9999990024     0.9999990025     0.9999990024     0.9999990025    0.02407377203  bftga 0(D)
2072  18     0.7061999023     0.8461489512    -7.783073334                0      1.000000228      1.000000228     0.9999961258     0.9999961258     0.0240723291  bftga 0(D)
2073  17     0.7062999023     0.8462142662    -7.782501129                0     0.9999997499     0.9999997499     0.9999969946     0.9999969946    0.02407088548  bftga 0(D)
2074  17     0.7063999023     0.8462795888    -7.781928925                0      0.999999603      0.999999603     0.9999976811     0.9999976811    0.02406944155  bftga 0(D)
2075  17     0.7064999023      0.846344919     -7.78135672                0     0.9999996187     0.9999996187     0.9999964685     0.9999964685    0.02406799768  bftga 0(D)
2076  17     0.7065999023      0.846410257    -7.780784516                0     0.9999998633     0.9999998633     0.9999932955     0.9999932955    0.02406655388  bftga 0(D)
2077  16     0.7066999023     0.8464756026    -7.780207733                0     0.9999997227     0.9999997227     0.9999962944     0.9999962944    0.02406510861  bftga 0(D)
2078  17     0.7067999023     0.8465409559    -7.779635529                0     0.9999999837     0.9999999837     0.9999933997     0.9999933997    0.02406366418  bftga 0(D)
2079  16     0.7068999023      0.846606317    -7.779058747                0     0.9999997608     0.9999997608     0.9999930103     0.9999930103    0.02406221904  bftga 0(D)
2080  16     0.7069999023     0.8466716857    -7.778481964                0     0.9999999674     0.9999999674     0.9999942041     0.9999942041     0.0240607732  bftga 0(D)
2081  16     0.7070999023     0.8467370622    -7.777905182                0     0.9999995324     0.9999995324     0.9999943051     0.9999943051    0.02405932742  bftga 0(D)
2082  16     0.7071999023     0.8468024464      -7.7773284                0     0.9999997356     0.9999997356     0.9999920388     0.9999920388    0.02405788171  bftga 0(D)
2083  16     0.7072999023     0.8468678384    -7.776751618                0     0.9999998693     0.9999998693     0.9999881177     0.9999881177    0.02405643607  bftga 0(D)
2084  15     0.7073999023     0.8469332381     -7.77616568                0     0.9999986881     0.9999986881     0.9999986881     0.9999986881    0.02405498738  bftga 0(D)
2085  16     0.7074999023     0.8469986455    -7.775588898                0     0.9999994481     0.9999994481     0.9999981275     0.9999981275    0.02405354031  bftga 0(D)
2086  16     0.7075999023     0.8470640607    -7.775012116                0     0.9999999173     0.9999999173     0.9999887005     0.9999887005    0.02405209486  bftga 0(D)
2087  15     0.7076999023     0.8471294837    -7.774426178                0     0.9999993838     0.9999993838     0.9999934124     0.9999934124    0.02405064636  bftga 0(D)
2088  16     0.7077999023     0.8471949145    -7.773849396                0     0.9999999228     0.9999999228     0.9999879049     0.9999879049    0.02404919948  bftga 0(D)
2089  15     0.7078999023     0.8472603531    -7.773263459                0     0.9999995907     0.9999995907     0.9999889575     0.9999889575    0.02404775111  bftga 0(D)
2090  15     0.7079999023     0.8473257995    -7.772677521                0     0.9999994372     0.9999994372     0.9999954978     0.9999954978    0.02404630122  bftga 0(D)
2091  15     0.7080999023     0.8473912537    -7.772091584                0     0.9999997913     0.9999997913     0.9999997913     0.9999997913     0.0240448514  bftga 0(D)
2092  16     0.7081999023     0.8474567157    -7.771514801                0     0.9999997841     0.9999997841     0.9999879634     0.9999879634    0.02404340478  bftga 0(D)
2093  15     0.7082999023     0.8475221855    -7.770928864                0     0.9999997755     0.9999997755     0.9999818093     0.9999818093    0.02404195666  bftga 0(D)
2094  15     0.7083999023     0.8475876632    -7.770342926                0     0.9999996967     0.9999996967     0.9999813751     0.9999813751    0.02404050702  bftga 0(D)
2095  15     0.7084999023     0.8476531487    -7.769756989                0     0.9999997774     0.9999997774      0.999979062      0.999979062    0.02403905744  bftga 0(D)
2096  15     0.7085999023      0.847718642    -7.769171051                0      0.999999817      0.999999817     0.9999750757     0.9999750757    0.02403760793  bftga 0(D)
2097  14     0.7086999023     0.8477841433    -7.768566803                0     0.9999992749     0.9999992749     0.9999992749     0.9999992749    0.02403615214  bftga 0(D)
2098  16     0.7087999023     0.8478496524    -7.767990021                0     0.9999998883     0.9999998883     0.9999912644     0.9999912644    0.02403470274  bftga 0(D)
2099  15     0.7088999023     0.8479151693    -7.767404084                0     0.9999998259     0.9999998259     0.9999749206     0.9999749206    0.02403325499  bftga 0(D)
2100  14     0.7089999023     0.8479806942    -7.766799835                0     0.9999965844     0.9999965844     0.9999965844     0.9999965844    0.02403179937  bftga 0(D)
